post_id,user_id,platform,content_type,post_datetime,likes,comments_count,shares,views,hashtag_count,has_paid_promotion,post_duration_sec,caption_length,location_tagged
POST007280,USR03009,Pinterest,Live,2022-04-23 21:00:00,60.0,2.0,3.0,1644.0,18.0,False,178,1338,False
POST007281,USR02179,Pinterest,Meme,2022-06-08 02:00:00,6.0,1.0,0.0,187.0,20.0,False,,442,True
POST007282,USR01796,Instagram,Video,2022-07-23 15:00:00,1434.0,130.0,89.0,33762.0,7.0,False,2575,2025,True
POST007283,USR03347,Instagram,Story,2023-05-13 07:00:00,63.0,9.0,3.0,2831.0,22.0,False,,1524,False
POST007284,USR01961,Snapchat,Story,2022-01-06 12:00:00,387.0,56.0,22.0,10247.0,2.0,False,,1583,False
POST007285,USR00662,Twitter/X,Video,2023-11-01 05:00:00,99.0,6.0,4.0,2410.0,26.0,True,3263,276,False
POST007286,USR04467,Facebook,Text,2023-01-21 01:00:00,385.0,25.0,18.0,7196.0,23.0,False,,903,False
POST007287,USR00456,Snapchat,Reel/Short,2022-11-06 05:00:00,198.0,26.0,4.0,9835.0,8.0,,935,1283,False
POST007288,USR00025,Snapchat,Meme,2022-08-17 10:00:00,30.0,1.0,1.0,968.0,28.0,False,,732,True
POST007289,USR01018,Snapchat,Meme,2023-12-01 18:00:00,26.0,0.0,1.0,311.0,10.0,False,,1451,False
POST007290,USR01412,Facebook,Meme,2023-05-21 07:00:00,227.0,3.0,6.0,8844.0,28.0,False,,1471,False
POST007291,USR03053,Facebook,Reel/Short,2024-01-01 14:00:00,69.0,10.0,3.0,3367.0,2.0,False,3378,1918,False
POST007292,USR00309,Snapchat,Reel/Short,2023-12-19 03:00:00,54.0,4.0,3.0,2219.0,7.0,False,520,2139,
POST007293,USR02227,LinkedIn,Text,2022-04-14 05:00:00,23.0,2.0,2.0,977.0,15.0,False,,207,True
POST007294,USR02254,YouTube,Text,2022-05-23 04:00:00,32.0,1.0,2.0,1054.0,2.0,False,,1920,False
POST007295,USR00005,LinkedIn,Text,2023-09-12 18:00:00,3.0,0.0,0.0,56.0,21.0,False,,1234,False
POST007296,USR03378,TikTok,Blog,2022-01-25 14:00:00,151.0,20.0,2.0,4709.0,10.0,False,,517,False
POST007297,USR04274,Snapchat,Text,2023-05-24 11:00:00,15.0,2.0,1.0,283.0,3.0,True,,1658,False
POST007298,USR00315,YouTube,Story,2023-12-17 13:00:00,68.0,8.0,4.0,1279.0,2.0,True,,726,False
POST007299,USR00917,Pinterest,Live,2022-01-22 22:00:00,48.0,4.0,1.0,661.0,29.0,False,1085,420,False
POST007300,USR02895,YouTube,Meme,2023-06-22 22:00:00,81.0,8.0,2.0,3869.0,30.0,False,,893,False
POST007301,USR01687,Instagram,Story,2023-01-13 20:00:00,58.0,6.0,5.0,783.0,13.0,False,,2114,True
POST007302,USR01617,Instagram,Video,2023-07-11 03:00:00,136.0,20.0,1.0,955.0,28.0,False,1999,998,False
POST007303,USR04088,YouTube,Blog,2023-03-05 15:00:00,9.0,1.0,1.0,388.0,0.0,False,,1595,True
POST007304,USR02354,Pinterest,Story,2022-02-04 08:00:00,47.0,3.0,4.0,1567.0,25.0,False,,1490,True
POST007305,USR00310,Pinterest,Meme,2023-03-23 17:00:00,58.0,6.0,3.0,1103.0,15.0,False,,1682,False
POST007306,USR03984,Facebook,Photo,2023-12-20 13:00:00,10.0,1.0,0.0,143.0,7.0,False,,1249,False
POST007307,USR04358,Instagram,Blog,2022-03-10 02:00:00,8.0,1.0,0.0,266.0,23.0,True,,1561,True
POST007308,USR04534,Pinterest,Blog,2022-03-31 08:00:00,18.0,1.0,0.0,673.0,20.0,False,,200,True
POST007309,USR04618,Twitter/X,Meme,2023-11-12 11:00:00,77.0,6.0,1.0,2606.0,30.0,False,,1633,False
POST007310,USR03190,Twitter/X,Video,2023-05-02 12:00:00,6.0,0.0,0.0,172.0,20.0,False,3220,809,False
POST007311,USR01420,Snapchat,Meme,2023-06-04 07:00:00,359.0,15.0,23.0,2656.0,9.0,False,,1821,False
POST007312,USR00230,YouTube,Reel/Short,2022-05-21 03:00:00,16.0,2.0,0.0,565.0,21.0,,332,2145,False
POST007313,USR00334,Twitter/X,Meme,2022-01-25 05:00:00,54.0,2.0,3.0,1441.0,22.0,False,,1042,True
POST007314,USR01329,Twitter/X,Story,2022-03-30 18:00:00,209.0,27.0,16.0,5653.0,26.0,True,,856,True
POST007315,USR00299,YouTube,Blog,2022-07-11 21:00:00,3.0,0.0,0.0,67.0,29.0,False,,1166,False
POST007316,USR03687,Snapchat,Blog,2022-07-21 14:00:00,837.0,72.0,46.0,26204.0,28.0,False,,1623,False
POST007317,USR02061,Twitter/X,Photo,2023-11-07 17:00:00,9.0,1.0,1.0,110.0,23.0,False,,644,False
POST007318,USR04797,Pinterest,Blog,2023-01-18 17:00:00,777.0,91.0,27.0,16747.0,18.0,False,,1883,False
POST007319,USR00383,TikTok,Video,2022-09-27 15:00:00,155.0,21.0,1.0,4518.0,20.0,False,1706,1566,False
POST007320,USR04271,Pinterest,Story,2022-03-10 21:00:00,1.0,0.0,0.0,35.0,28.0,False,,413,True
POST007321,USR02451,YouTube,Meme,2022-07-09 18:00:00,40.0,3.0,3.0,458.0,16.0,False,,187,True
POST007322,USR04739,YouTube,Photo,2023-02-28 03:00:00,11.0,0.0,0.0,333.0,9.0,False,,432,
POST007323,USR01656,Twitter/X,Live,2023-07-28 01:00:00,1454.0,84.0,70.0,17993.0,5.0,False,2807,1062,False
POST007324,USR04776,LinkedIn,Meme,2022-08-26 06:00:00,83.0,4.0,1.0,1432.0,6.0,False,,927,True
POST007325,USR00268,Facebook,Photo,2022-05-31 09:00:00,1.0,0.0,0.0,42.0,18.0,True,,411,False
POST007326,USR02719,TikTok,Meme,2022-05-17 23:00:00,682.0,49.0,42.0,13987.0,14.0,False,,2021,False
POST007327,USR00675,Pinterest,Text,2023-12-20 12:00:00,164.0,-999.0,8.0,2688.0,22.0,False,,361,True
POST007328,USR04436,Snapchat,Reel/Short,2022-01-12 11:00:00,125.0,3.0,2.0,3121.0,14.0,False,1011,781,True
POST007329,USR04060,YouTube,Blog,2022-03-03 16:00:00,57.0,3.0,3.0,2753.0,27.0,False,,1788,False
POST007330,USR01051,YouTube,Photo,2022-01-13 03:00:00,3.0,0.0,0.0,83.0,17.0,,,205,True
POST007331,USR03331,Snapchat,Video,2023-06-22 21:00:00,1290.0,141.0,101.0,47338.0,19.0,False,648,2178,
POST007332,USR02612,TikTok,Story,2022-09-30 18:00:00,34.0,1.0,2.0,611.0,4.0,True,,828,False
POST007333,USR02183,LinkedIn,Meme,2023-06-28 00:00:00,971.0,11.0,13.0,16090.0,23.0,False,,1822,False
POST007334,USR03379,Snapchat,Meme,2022-11-07 04:00:00,56.0,5.0,0.0,2295.0,2.0,False,,837,False
POST007335,USR01505,Facebook,Live,2022-11-24 07:00:00,37.0,5.0,1.0,1185.0,3.0,True,2178,170,True
POST007336,USR03886,YouTube,Photo,2023-05-07 06:00:00,2.0,0.0,0.0,32.0,9.0,False,,1153,False
POST007337,USR02849,Instagram,Text,2022-07-13 21:00:00,13.0,1.0,0.0,255.0,21.0,False,,133,True
POST007338,USR01041,LinkedIn,Text,2023-05-02 15:00:00,768.0,96.0,52.0,28690.0,0.0,False,,1603,False
POST007339,USR04724,Instagram,Video,2023-05-06 06:00:00,231.0,14.0,4.0,9308.0,19.0,False,1282,1393,False
POST007340,USR03989,LinkedIn,Text,2022-04-12 05:00:00,156.0,13.0,11.0,1921.0,27.0,False,,1464,False
POST007341,USR04902,Snapchat,Text,2023-02-02 17:00:00,178.0,3.0,8.0,6023.0,3.0,False,,1100,True
POST007342,USR01085,YouTube,Text,2023-10-11 20:00:00,55.0,6.0,4.0,1752.0,6.0,False,,2171,False
POST007343,USR03386,Facebook,Video,2023-07-09 02:00:00,21.0,0.0,0.0,797.0,19.0,False,2736,519,True
POST007344,USR03056,LinkedIn,Video,2022-05-30 21:00:00,11.0,1.0,1.0,157.0,21.0,False,1815,411,False
POST007345,USR03660,Snapchat,Photo,2022-05-11 16:00:00,22.0,0.0,2.0,1086.0,7.0,True,,1055,True
POST007346,USR01804,Instagram,Reel/Short,2022-05-29 02:00:00,72.0,1.0,2.0,1008.0,9.0,False,2181,896,False
POST007347,USR02194,Facebook,Live,2023-05-05 16:00:00,12.0,0.0,1.0,516.0,13.0,False,2732,1972,False
POST007348,USR02750,LinkedIn,Live,2022-03-16 18:00:00,56.0,1.0,1.0,2047.0,3.0,True,1370,726,False
POST007349,USR01030,Snapchat,Reel/Short,2022-06-18 07:00:00,64.0,6.0,2.0,1898.0,18.0,False,3332,797,True
POST007350,USR03277,Twitter/X,Live,2023-10-04 13:00:00,38.0,0.0,1.0,592.0,10.0,False,2133,1251,True
POST007351,USR00863,Instagram,Story,2023-10-03 11:00:00,2.0,0.0,0.0,63.0,11.0,False,,1718,False
POST007352,USR01274,Instagram,Video,2022-08-19 08:00:00,7.0,0.0,0.0,149.0,28.0,False,2142,1628,False
POST007353,USR04528,Facebook,Photo,2023-02-21 01:00:00,39.0,3.0,2.0,1632.0,7.0,False,,986,True
POST007354,USR04714,Twitter/X,Live,2023-03-19 01:00:00,1.0,0.0,0.0,5.0,26.0,False,3100,1324,False
POST007355,USR04875,Twitter/X,Live,2022-11-25 12:00:00,424.0,44.0,14.0,11065.0,20.0,False,610,609,False
POST007356,USR01441,Pinterest,Blog,2022-01-29 06:00:00,735.0,14.0,28.0,36497.0,14.0,False,,566,True
POST007357,USR04629,YouTube,Blog,2023-11-19 23:00:00,300.0,15.0,7.0,12074.0,30.0,False,,588,True
POST007358,USR02048,YouTube,Live,2023-01-18 12:00:00,96.0,10.0,6.0,2396.0,15.0,False,2148,750,True
POST007359,USR00487,TikTok,Video,2023-04-06 19:00:00,5.0,0.0,0.0,128.0,10.0,False,20,751,
POST007360,USR04151,Instagram,Reel/Short,2022-08-19 23:00:00,101.0,11.0,3.0,1272.0,8.0,False,1459,941,False
POST007361,USR02225,TikTok,Story,2022-05-11 15:00:00,907.0,11.0,44.0,22392.0,18.0,True,,32,False
POST007362,USR01772,Twitter/X,Story,2023-09-22 16:00:00,6.0,1.0,0.0,229.0,3.0,True,,656,False
POST007363,USR02543,Facebook,Video,2023-02-21 20:00:00,9032.0,1085.0,605.0,270756.0,7.0,False,3404,57,False
POST007364,USR03593,Snapchat,Live,2023-10-13 05:00:00,280.0,30.0,17.0,8628.0,14.0,False,2010,2029,False
POST007365,USR01887,YouTube,Blog,2022-09-05 19:00:00,7.0,1.0,0.0,186.0,11.0,False,,2122,False
POST007366,USR00988,Snapchat,Text,2023-06-18 09:00:00,7.0,1.0,0.0,317.0,18.0,False,,1704,False
POST007367,USR03461,LinkedIn,Live,2023-05-25 02:00:00,20.0,2.0,1.0,781.0,9.0,False,1001,679,False
POST007368,USR04298,Instagram,Reel/Short,2023-03-20 19:00:00,49.0,3.0,2.0,264.0,11.0,False,2746,2119,
POST007369,USR04960,Pinterest,Live,2022-02-01 13:00:00,26.0,3.0,1.0,787.0,12.0,False,353,506,True
POST007370,USR03007,LinkedIn,Video,2022-03-09 17:00:00,0.0,0.0,0.0,6.0,21.0,,1953,1792,False
POST007371,USR01169,Twitter/X,Live,2022-03-28 22:00:00,4.0,0.0,0.0,152.0,21.0,False,2189,2055,False
POST007372,USR04277,TikTok,Text,2022-05-30 20:00:00,54.0,7.0,4.0,906.0,1.0,False,,2145,False
POST007373,USR02084,Pinterest,Meme,2022-02-10 11:00:00,80.0,1.0,4.0,3955.0,8.0,False,,1769,True
POST007374,USR01060,Facebook,Photo,2022-10-12 12:00:00,332.0,31.0,11.0,9440.0,5.0,False,,36,True
POST007375,USR00532,Snapchat,Blog,2022-10-15 14:00:00,14.0,1.0,1.0,587.0,29.0,False,,1970,False
POST007376,USR03891,Snapchat,Reel/Short,2023-10-28 10:00:00,74.0,8.0,3.0,1576.0,18.0,False,3307,115,
POST007377,USR01235,LinkedIn,Text,2022-11-07 17:00:00,56.0,8.0,2.0,1415.0,13.0,False,,828,False
POST007378,USR04566,Snapchat,Text,2023-09-12 10:00:00,10.0,0.0,0.0,364.0,3.0,False,,774,False
POST007379,USR01808,YouTube,Text,2022-11-12 15:00:00,189.0,26.0,3.0,7105.0,30.0,False,,2115,False
POST007380,USR00459,TikTok,Text,2023-06-08 15:00:00,143.0,17.0,5.0,1578.0,27.0,False,,2104,False
POST007381,USR02207,YouTube,Live,2023-01-31 22:00:00,5626.0,249.0,284.0,57237.0,15.0,False,1907,1807,True
POST007382,USR00874,YouTube,Blog,2023-08-27 22:00:00,462.0,47.0,9.0,16998.0,12.0,False,,1418,True
POST007383,USR03119,YouTube,Video,2023-07-28 21:00:00,2.0,0.0,0.0,14.0,3.0,False,1567,1852,False
POST007384,USR01560,YouTube,Photo,2023-09-12 19:00:00,353.0,20.0,8.0,16038.0,28.0,False,,2090,False
POST007385,USR00110,Instagram,Reel/Short,2023-11-08 18:00:00,3.0,0.0,0.0,118.0,27.0,False,3037,109,False
POST007386,USR03024,LinkedIn,Live,2022-05-21 15:00:00,1042.0,23.0,36.0,42796.0,17.0,False,738,580,False
POST007387,USR04583,Instagram,Blog,2022-12-12 02:00:00,30.0,3.0,1.0,1154.0,12.0,False,,444,False
POST007388,USR04313,Pinterest,Video,2023-12-10 15:00:00,103.0,15.0,2.0,3269.0,27.0,False,1293,808,False
POST007389,USR04776,YouTube,Blog,2022-12-17 17:00:00,756.0,14.0,57.0,37402.0,27.0,False,,1004,False
POST007390,USR03411,Facebook,Meme,2023-06-14 19:00:00,140.0,13.0,7.0,842.0,27.0,False,,1656,True
POST007391,USR01738,TikTok,Meme,2023-10-09 02:00:00,277.0,4.0,2.0,6531.0,21.0,False,,1956,False
POST007392,USR03587,Instagram,Live,2022-09-15 20:00:00,15.0,0.0,1.0,709.0,7.0,True,3178,353,True
POST007393,USR02860,LinkedIn,Story,2022-10-02 08:00:00,8.0,1.0,1.0,144.0,3.0,,,1990,False
POST007394,USR01278,Pinterest,Story,2022-10-23 19:00:00,58.0,6.0,1.0,1558.0,1.0,False,,64,False
POST007395,USR04997,Twitter/X,Text,2023-06-10 07:00:00,204.0,20.0,7.0,7838.0,14.0,False,,20,False
POST007396,USR03312,TikTok,Story,2022-11-17 10:00:00,45.0,4.0,3.0,933.0,1.0,False,,2126,True
POST007397,USR04337,YouTube,Live,2022-09-03 18:00:00,1456.0,171.0,31.0,47747.0,7.0,False,932,1520,False
POST007398,USR04298,Pinterest,Reel/Short,2022-07-15 11:00:00,170.0,6.0,13.0,7042.0,27.0,True,648,317,False
POST007399,USR03207,YouTube,Text,2022-11-10 06:00:00,30.0,4.0,2.0,330.0,18.0,False,,1490,False
POST007400,USR01502,Snapchat,Blog,2022-12-10 16:00:00,40.0,4.0,1.0,1171.0,4.0,False,,1762,False
POST007401,USR03545,Snapchat,Story,2023-11-24 13:00:00,18.0,2.0,0.0,94.0,2.0,False,,154,
POST007402,USR00426,TikTok,Meme,2022-10-13 08:00:00,141.0,2.0,11.0,1543.0,19.0,False,,210,
POST007403,USR02402,LinkedIn,Meme,2023-09-05 13:00:00,25.0,2.0,1.0,1203.0,4.0,False,,148,False
POST007404,USR04463,TikTok,Text,2023-11-17 21:00:00,81.0,7.0,4.0,521.0,15.0,,,764,False
POST007405,USR02133,TikTok,Meme,2022-07-12 19:00:00,1168.0,151.0,78.0,33443.0,4.0,True,,1342,False
POST007406,USR04433,Snapchat,Story,2022-05-23 22:00:00,136.0,16.0,4.0,1965.0,8.0,False,,1346,False
POST007407,USR02069,Pinterest,Meme,2022-10-30 06:00:00,49.0,3.0,2.0,580.0,20.0,False,,787,False
POST007408,USR03765,Facebook,Text,2023-12-05 21:00:00,35.0,1.0,1.0,1170.0,24.0,False,,422,True
POST007409,USR04752,YouTube,Photo,2023-01-06 22:00:00,766.0,37.0,26.0,32503.0,30.0,,,1613,False
POST007410,USR01710,LinkedIn,Photo,2023-07-10 17:00:00,119.0,16.0,9.0,3134.0,27.0,False,,1919,False
POST007411,USR04588,Instagram,Live,2022-11-25 06:00:00,249.0,16.0,19.0,1453.0,10.0,False,3233,22,True
POST007412,USR01161,TikTok,Blog,2023-04-19 18:00:00,17.0,2.0,0.0,600.0,11.0,False,,1925,False
POST007413,USR00023,LinkedIn,Reel/Short,2023-06-17 05:00:00,4.0,0.0,0.0,125.0,25.0,False,2440,1424,False
POST007414,USR02189,Instagram,Meme,2022-05-01 23:00:00,711.0,106.0,49.0,34450.0,7.0,False,,2092,False
POST007415,USR03110,Twitter/X,Blog,2022-10-26 20:00:00,460.0,23.0,3.0,16193.0,27.0,False,,587,False
POST007416,USR03234,Instagram,Story,2022-09-10 06:00:00,7.0,0.0,0.0,161.0,0.0,False,,375,True
POST007417,USR04318,Instagram,Video,2023-09-05 20:00:00,291.0,16.0,18.0,8048.0,15.0,True,1686,196,False
POST007418,USR01952,Twitter/X,Photo,2022-12-12 05:00:00,844.0,125.0,9.0,32916.0,1.0,False,,776,False
POST007419,USR02068,Twitter/X,Photo,2023-10-26 15:00:00,25.0,2.0,1.0,806.0,10.0,False,,1643,True
POST007420,USR03129,YouTube,Story,2023-01-19 07:00:00,50.0,6.0,1.0,975.0,15.0,False,,1694,False
POST007421,USR01965,TikTok,Blog,2023-02-06 15:00:00,2508.0,80.0,29.0,40377.0,18.0,False,,443,True
POST007422,USR02726,YouTube,Live,2022-10-05 18:00:00,682.0,16.0,6.0,25437.0,22.0,False,3583,1493,False
POST007423,USR02165,Twitter/X,Meme,2023-04-16 17:00:00,13.0,2.0,1.0,318.0,0.0,False,,1792,True
POST007424,USR04417,Twitter/X,Reel/Short,2022-12-16 04:00:00,15.0,1.0,1.0,293.0,17.0,False,3005,983,False
POST007425,USR02316,Pinterest,Text,2022-09-18 19:00:00,34.0,4.0,1.0,1450.0,21.0,False,,2121,False
POST007426,USR00436,LinkedIn,Video,2022-03-15 08:00:00,92.0,6.0,6.0,1766.0,0.0,False,1524,811,True
POST007427,USR01075,Snapchat,Blog,2022-05-08 12:00:00,157.0,19.0,5.0,6416.0,10.0,False,,369,False
POST007428,USR00982,Instagram,Live,2023-07-18 12:00:00,4.0,0.0,0.0,156.0,4.0,False,2425,1968,False
POST007429,USR02368,Facebook,Photo,2022-01-04 02:00:00,16.0,2.0,1.0,519.0,28.0,False,,1435,False
POST007430,USR03603,YouTube,Meme,2022-07-13 08:00:00,1.0,0.0,0.0,7.0,4.0,False,,812,False
POST007431,USR00732,Instagram,Meme,2023-05-22 14:00:00,251.0,9.0,8.0,11999.0,19.0,False,,897,False
POST007432,USR01362,Facebook,Reel/Short,2023-07-18 18:00:00,61.0,4.0,3.0,1395.0,2.0,False,2843,217,True
POST007433,USR00745,Pinterest,Reel/Short,2022-10-11 16:00:00,35.0,2.0,1.0,1493.0,1.0,False,3493,1594,True
POST007434,USR03354,Twitter/X,Photo,2023-08-05 13:00:00,23.0,2.0,1.0,630.0,7.0,False,,933,False
POST007435,USR04971,Pinterest,Meme,2022-07-23 08:00:00,40.0,1.0,1.0,797.0,27.0,False,,1333,False
POST007436,USR04920,YouTube,Video,2022-02-22 13:00:00,123.0,4.0,5.0,4549.0,10.0,False,2785,117,True
POST007437,USR04816,Pinterest,Reel/Short,2023-10-06 15:00:00,5.0,0.0,0.0,122.0,23.0,False,299,1754,False
POST007438,USR03572,YouTube,Story,2023-09-02 03:00:00,13.0,1.0,0.0,605.0,17.0,False,,1609,False
POST007439,USR04041,Snapchat,Story,2023-05-03 13:00:00,7.0,1.0,0.0,55.0,23.0,False,,493,False
POST007440,USR02225,Pinterest,Blog,2023-02-01 10:00:00,0.0,0.0,0.0,3.0,27.0,True,,1569,
POST007441,USR01454,YouTube,Story,2022-05-03 04:00:00,1922.0,65.0,101.0,30736.0,13.0,False,,814,
POST007442,USR02643,Instagram,Story,2022-07-05 03:00:00,212.0,15.0,11.0,3500.0,30.0,False,,2153,
POST007443,USR01847,Instagram,Live,2023-01-06 01:00:00,11.0,0.0,0.0,442.0,16.0,False,3426,618,False
POST007444,USR01766,Facebook,Blog,2022-02-12 02:00:00,88.0,2.0,3.0,2055.0,21.0,False,,185,False
POST007445,USR04364,YouTube,Reel/Short,2022-10-12 03:00:00,5.0,1.0,0.0,228.0,19.0,False,3429,153,False
POST007446,USR04813,TikTok,Story,2023-07-16 17:00:00,149.0,20.0,5.0,6577.0,26.0,False,,2151,
POST007447,USR00447,YouTube,Photo,2022-10-02 04:00:00,6658.0,116.0,224.0,303961.0,16.0,False,,2045,False
POST007448,USR02723,Instagram,Reel/Short,2022-04-09 23:00:00,367.0,14.0,14.0,16705.0,22.0,False,1579,608,True
POST007449,USR00240,Twitter/X,Video,2023-12-05 13:00:00,1.0,0.0,0.0,33.0,0.0,True,2642,1185,False
POST007450,USR00117,Facebook,Meme,2022-07-29 01:00:00,3.0,0.0,0.0,14.0,3.0,False,,1425,False
POST007451,USR03658,Instagram,Photo,2023-11-08 18:00:00,3.0,0.0,0.0,101.0,4.0,True,,2060,True
POST007452,USR02314,TikTok,Live,2022-03-03 00:00:00,24.0,0.0,1.0,625.0,14.0,True,2663,2024,True
POST007453,USR02029,Instagram,Reel/Short,2022-04-25 10:00:00,48.0,4.0,1.0,1615.0,21.0,False,3552,1673,False
POST007454,USR04752,YouTube,Blog,2023-10-02 23:00:00,919.0,61.0,44.0,40804.0,12.0,False,,130,False
POST007455,USR02040,Facebook,Photo,2022-10-11 09:00:00,4.0,0.0,0.0,42.0,26.0,False,,554,False
POST007456,USR03645,LinkedIn,Text,2023-03-17 07:00:00,57.0,6.0,4.0,1250.0,24.0,False,,842,False
POST007457,USR00587,TikTok,Photo,2022-08-25 07:00:00,0.0,0.0,0.0,7.0,6.0,False,,532,True
POST007458,USR01881,Snapchat,Story,2023-09-26 19:00:00,7.0,1.0,0.0,294.0,13.0,False,,727,False
POST007459,USR02633,Instagram,Meme,2023-08-08 08:00:00,4.0,0.0,0.0,64.0,12.0,False,,9,False
POST007460,USR02131,TikTok,Photo,2023-07-20 11:00:00,1.0,0.0,0.0,12.0,18.0,False,,1066,False
POST007461,USR04479,Pinterest,Story,2022-08-31 04:00:00,249.0,15.0,13.0,1978.0,19.0,False,,490,True
POST007462,USR04180,Twitter/X,Blog,2022-01-24 17:00:00,15.0,1.0,0.0,325.0,14.0,False,,1961,False
POST007463,USR00984,Facebook,Story,2023-08-22 10:00:00,78.0,9.0,2.0,1498.0,11.0,,,2077,True
POST007464,USR00513,TikTok,Video,2022-08-14 05:00:00,3.0,0.0,0.0,53.0,14.0,False,187,1190,False
POST007465,USR01589,Facebook,Blog,2023-01-28 06:00:00,574.0,70.0,36.0,6848.0,27.0,False,,1508,True
POST007466,USR03581,YouTube,Blog,2023-07-09 19:00:00,8.0,0.0,1.0,225.0,5.0,False,,834,False
POST007467,USR02220,YouTube,Blog,2022-01-18 05:00:00,504.0,6.0,33.0,22386.0,4.0,False,,2188,True
POST007468,USR04587,Pinterest,Text,2022-04-04 18:00:00,466.0,37.0,10.0,4299.0,19.0,False,,413,False
POST007469,USR04362,Snapchat,Reel/Short,2023-09-21 08:00:00,91.0,2.0,2.0,982.0,23.0,False,1124,249,False
POST007470,USR03080,LinkedIn,Blog,2023-05-13 03:00:00,111.0,14.0,1.0,2289.0,24.0,False,,701,False
POST007471,USR02193,Facebook,Live,2022-04-08 07:00:00,7.0,0.0,0.0,63.0,26.0,False,1073,607,False
POST007472,USR01734,Snapchat,Story,2023-02-21 07:00:00,2.0,0.0,0.0,33.0,19.0,False,,1709,False
POST007473,USR04733,YouTube,Story,2022-09-05 14:00:00,80.0,4.0,6.0,3093.0,27.0,False,,1127,False
POST007474,USR02911,Instagram,Photo,2023-09-17 05:00:00,84.0,11.0,3.0,1323.0,25.0,False,,836,False
POST007475,USR01445,LinkedIn,Blog,2022-06-27 07:00:00,26.0,1.0,1.0,694.0,21.0,False,,1938,False
POST007476,USR02116,Instagram,Live,2022-10-14 03:00:00,11.0,1.0,0.0,114.0,4.0,False,783,1762,False
POST007477,USR01278,Pinterest,Story,2022-01-04 07:00:00,10.0,0.0,1.0,334.0,0.0,True,,1548,False
POST007478,USR02823,Instagram,Photo,2023-11-19 09:00:00,3.0,0.0,0.0,104.0,24.0,False,,1399,True
POST007479,USR01380,Twitter/X,Story,2023-03-22 18:00:00,369.0,34.0,2.0,9677.0,29.0,False,,1083,False
POST007480,USR01763,Instagram,Reel/Short,2023-09-07 12:00:00,14.0,2.0,0.0,321.0,12.0,True,56,881,False
POST007481,USR04878,Twitter/X,Blog,2023-04-02 06:00:00,8.0,1.0,0.0,49.0,6.0,False,,891,False
POST007482,USR00250,Twitter/X,Live,2022-08-26 03:00:00,193.0,28.0,14.0,8466.0,15.0,False,306,1361,False
POST007483,USR00885,Snapchat,Blog,2022-03-25 13:00:00,19.0,3.0,0.0,808.0,7.0,False,,164,False
POST007484,USR03913,Instagram,Video,2023-12-31 14:00:00,17.0,0.0,1.0,194.0,24.0,False,485,137,True
POST007485,USR04480,Twitter/X,Blog,2023-03-30 04:00:00,525.0,51.0,9.0,15756.0,6.0,False,,189,True
POST007486,USR01289,Facebook,Meme,2023-01-29 19:00:00,5.0,0.0,0.0,137.0,18.0,False,,1027,True
POST007487,USR00537,Snapchat,Blog,2023-01-25 00:00:00,6.0,0.0,0.0,261.0,8.0,False,,2163,True
POST007488,USR01640,Pinterest,Text,2023-07-09 08:00:00,1.0,0.0,0.0,25.0,17.0,False,,1748,False
POST007489,USR02618,Instagram,Meme,2022-07-30 21:00:00,52.0,4.0,4.0,600.0,25.0,False,,2008,False
POST007490,USR02072,LinkedIn,Blog,2023-05-19 13:00:00,17.0,2.0,1.0,546.0,24.0,False,,119,True
POST007491,USR03656,LinkedIn,Meme,2023-06-21 10:00:00,2258.0,42.0,177.0,14279.0,17.0,False,,1834,False
POST007492,USR03444,YouTube,Reel/Short,2022-11-26 00:00:00,17.0,0.0,1.0,226.0,11.0,False,3489,1393,False
POST007493,USR03677,Pinterest,Meme,2023-05-27 16:00:00,200.0,14.0,15.0,2930.0,3.0,False,,236,True
POST007494,USR03199,Twitter/X,Blog,2023-09-23 12:00:00,10.0,0.0,0.0,446.0,14.0,True,,1207,False
POST007495,USR02066,Pinterest,Video,2023-03-29 19:00:00,279.0,10.0,3.0,6488.0,28.0,False,1666,1548,False
POST007496,USR00474,LinkedIn,Text,2022-07-30 11:00:00,997.0,127.0,63.0,16619.0,26.0,False,,1258,False
POST007497,USR04006,Twitter/X,Video,2022-05-28 22:00:00,19.0,1.0,1.0,145.0,28.0,False,1323,1117,False
POST007498,USR02044,Pinterest,Video,2022-03-21 19:00:00,39.0,4.0,1.0,284.0,3.0,False,26,8,False
POST007499,USR04320,LinkedIn,Reel/Short,2023-12-17 21:00:00,35.0,1.0,2.0,904.0,2.0,False,1350,251,True
POST007500,USR00133,Pinterest,Video,2023-01-22 05:00:00,94.0,6.0,5.0,2843.0,15.0,False,805,662,False
POST007501,USR02896,Snapchat,Blog,2023-02-18 06:00:00,394.0,49.0,28.0,5763.0,15.0,True,,81,False
POST007502,USR04478,Pinterest,Text,2022-08-12 10:00:00,16.0,0.0,1.0,277.0,19.0,False,,1467,False
POST007503,USR00231,Snapchat,Story,2022-12-28 12:00:00,446.0,24.0,8.0,20921.0,18.0,False,,1878,False
POST007504,USR00705,Pinterest,Meme,2022-10-08 07:00:00,82.0,7.0,1.0,1192.0,1.0,True,,983,False
POST007505,USR00901,Snapchat,Reel/Short,2022-10-25 07:00:00,1279.0,124.0,40.0,35777.0,8.0,False,3212,950,True
POST007506,USR01347,Pinterest,Video,2023-01-24 19:00:00,107.0,3.0,6.0,4747.0,999.0,False,3557,757,True
